NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		90	-0.33451807	-1.0648144	0.33968255	1.0	1.0	9010	tags=38%, list=24%, signal=50%	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS		34	-0.38970286	-1.0566512	0.35865724	1.0	1.0	6111	tags=21%, list=17%, signal=25%	
GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY		15	-0.4599653	-1.0563799	0.40262172	1.0	1.0	6900	tags=60%, list=19%, signal=74%	
GOBP_MEIOTIC_SISTER_CHROMATID_COHESION	GOBP_MEIOTIC_SISTER_CHROMATID_COHESION		15	-0.46169484	-1.0533911	0.38324422	1.0	1.0	6315	tags=27%, list=17%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH		16	-0.4538225	-1.0498705	0.40037245	1.0	1.0	4080	tags=19%, list=11%, signal=21%	
GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION	GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION		15	-0.4485095	-1.0490464	0.4097473	1.0	1.0	135	tags=7%, list=0%, signal=7%	
GOBP_ACYLGLYCEROL_HOMEOSTASIS	GOBP_ACYLGLYCEROL_HOMEOSTASIS		46	-0.36169332	-1.0488513	0.37201366	1.0	1.0	4146	tags=13%, list=11%, signal=15%	
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		57	-0.34875113	-1.0486376	0.38651314	1.0	1.0	6053	tags=26%, list=16%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		72	-0.33707887	-1.0473288	0.3580247	1.0	1.0	439	tags=3%, list=1%, signal=3%	
GOBP_SLEEP	GOBP_SLEEP		35	-0.3767504	-1.0467201	0.38798702	1.0	1.0	8922	tags=40%, list=24%, signal=53%	
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM	GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM		103	-0.32302868	-1.0463837	0.37075332	1.0	1.0	5624	tags=23%, list=15%, signal=27%	
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		16	-0.44926763	-1.0459329	0.40933573	1.0	1.0	8494	tags=38%, list=23%, signal=49%	
GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		22	-0.42132476	-1.0445838	0.4177449	1.0	1.0	3869	tags=9%, list=10%, signal=10%	
GOBP_MYELOID_CELL_APOPTOTIC_PROCESS	GOBP_MYELOID_CELL_APOPTOTIC_PROCESS		35	-0.37877044	-1.0437562	0.37055016	1.0	1.0	7919	tags=20%, list=21%, signal=25%	
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		91	-0.32708105	-1.0436567	0.35598227	1.0	1.0	5648	tags=18%, list=15%, signal=21%	
GOBP_OVULATION	GOBP_OVULATION		21	-0.420799	-1.0368451	0.41946903	1.0	1.0	6756	tags=29%, list=18%, signal=35%	
GOBP_DENSE_CORE_GRANULE_LOCALIZATION	GOBP_DENSE_CORE_GRANULE_LOCALIZATION		29	-0.3889152	-1.0341663	0.40584415	1.0	1.0	8461	tags=34%, list=23%, signal=45%	
GOBP_RETINAL_METABOLIC_PROCESS	GOBP_RETINAL_METABOLIC_PROCESS		15	-0.4463336	-1.0340998	0.4252669	1.0	1.0	8299	tags=33%, list=22%, signal=43%	
GOBP_HOMOLOGOUS_RECOMBINATION	GOBP_HOMOLOGOUS_RECOMBINATION		64	-0.33688065	-1.0299907	0.39016393	1.0	1.0	6583	tags=23%, list=18%, signal=28%	
GOBP_GROOMING_BEHAVIOR	GOBP_GROOMING_BEHAVIOR		20	-0.41557893	-1.028666	0.4060721	1.0	1.0	5582	tags=20%, list=15%, signal=24%	
GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT		22	-0.41342044	-1.0281082	0.44047618	1.0	1.0	6091	tags=23%, list=16%, signal=27%	
GOBP_REGULATION_OF_CILIUM_ASSEMBLY	GOBP_REGULATION_OF_CILIUM_ASSEMBLY		84	-0.32456744	-1.0270797	0.40364188	1.0	1.0	9186	tags=17%, list=25%, signal=22%	
GOBP_DENDRITE_EXTENSION	GOBP_DENDRITE_EXTENSION		45	-0.35688558	-1.0266507	0.39967638	1.0	1.0	6450	tags=18%, list=17%, signal=22%	
GOBP_GLUCOSE_CATABOLIC_PROCESS	GOBP_GLUCOSE_CATABOLIC_PROCESS		31	-0.37920606	-1.0245245	0.40582192	1.0	1.0	8489	tags=19%, list=23%, signal=25%	
GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION		17	-0.42763144	-1.0238264	0.41061947	1.0	1.0	204	tags=6%, list=1%, signal=6%	
GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION		26	-0.3913075	-1.022678	0.4090909	1.0	1.0	1476	tags=15%, list=4%, signal=16%	
GOBP_INTRACELLULAR_PH_REDUCTION	GOBP_INTRACELLULAR_PH_REDUCTION		50	-0.34817776	-1.0225782	0.41114983	1.0	1.0	4073	tags=10%, list=11%, signal=11%	
GOBP_REPRODUCTIVE_BEHAVIOR	GOBP_REPRODUCTIVE_BEHAVIOR		61	-0.33484623	-1.0218492	0.39868203	1.0	1.0	6030	tags=18%, list=16%, signal=22%	
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR		16	-0.43989477	-1.019862	0.4455067	1.0	1.0	8136	tags=31%, list=22%, signal=40%	
GOBP_LABYRINTHINE_LAYER_MORPHOGENESIS	GOBP_LABYRINTHINE_LAYER_MORPHOGENESIS		28	-0.38546145	-1.0193003	0.4086207	1.0	1.0	8692	tags=25%, list=24%, signal=33%	
GOBP_ACTIN_FILAMENT_SEVERING	GOBP_ACTIN_FILAMENT_SEVERING		17	-0.4274726	-1.018914	0.4163569	1.0	1.0	8595	tags=24%, list=23%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE		28	-0.3912231	-1.0177705	0.421875	1.0	1.0	8155	tags=36%, list=22%, signal=46%	
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM		77	-0.32433367	-1.0166428	0.4125	1.0	1.0	7413	tags=22%, list=20%, signal=28%	
GOBP_REGULATION_OF_DENDRITE_EXTENSION	GOBP_REGULATION_OF_DENDRITE_EXTENSION		33	-0.38205308	-1.0164299	0.4499151	1.0	1.0	6450	tags=21%, list=17%, signal=26%	
GOBP_OUTER_DYNEIN_ARM_ASSEMBLY	GOBP_OUTER_DYNEIN_ARM_ASSEMBLY		19	-0.4153972	-1.016116	0.44919786	1.0	1.0	6333	tags=37%, list=17%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION	GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION		23	-0.40659583	-1.0159471	0.45272726	1.0	1.0	13448	tags=43%, list=36%, signal=68%	
GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY		21	-0.41054654	-1.0159256	0.45104894	1.0	1.0	7700	tags=33%, list=21%, signal=42%	
GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS	GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS		19	-0.4106966	-1.013751	0.42628774	1.0	1.0	4666	tags=11%, list=13%, signal=12%	
GOBP_ACUTE_PHASE_RESPONSE	GOBP_ACUTE_PHASE_RESPONSE		42	-0.3624509	-1.0131583	0.4385965	1.0	1.0	6963	tags=26%, list=19%, signal=32%	
GOBP_FATTY_ACID_TRANSPORT	GOBP_FATTY_ACID_TRANSPORT		120	-0.30597565	-1.0126376	0.425656	1.0	1.0	8874	tags=27%, list=24%, signal=35%	
GOBP_AMINE_BIOSYNTHETIC_PROCESS	GOBP_AMINE_BIOSYNTHETIC_PROCESS		38	-0.36251777	-1.0120118	0.45913044	1.0	1.0	1773	tags=8%, list=5%, signal=8%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY		24	-0.39664918	-1.0089976	0.44722718	1.0	1.0	8325	tags=21%, list=23%, signal=27%	
GOBP_PROSTAGLANDIN_SECRETION	GOBP_PROSTAGLANDIN_SECRETION		20	-0.40960115	-1.0089588	0.43925235	1.0	1.0	6522	tags=20%, list=18%, signal=24%	
GOBP_RESPONSE_TO_STILBENOID	GOBP_RESPONSE_TO_STILBENOID		20	-0.41169947	-1.0079265	0.43462896	1.0	1.0	3890	tags=25%, list=11%, signal=28%	
GOBP_CATECHOLAMINE_SECRETION	GOBP_CATECHOLAMINE_SECRETION		65	-0.32625294	-1.007162	0.43278688	1.0	1.0	5698	tags=23%, list=15%, signal=27%	
GOBP_COPULATION	GOBP_COPULATION		21	-0.4035028	-1.0051645	0.46689305	1.0	1.0	6030	tags=33%, list=16%, signal=40%	
GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY		28	-0.384415	-1.0049874	0.44891122	1.0	1.0	131	tags=4%, list=0%, signal=4%	
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS		39	-0.3511595	-1.003241	0.4086207	1.0	1.0	23990	tags=100%, list=65%, signal=285%	
GOBP_STARTLE_RESPONSE	GOBP_STARTLE_RESPONSE		38	-0.3572121	-1.0023855	0.47212544	1.0	1.0	8975	tags=39%, list=24%, signal=52%	
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS	GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS		15	-0.4272854	-1.0014844	0.46580407	1.0	1.0	7343	tags=27%, list=20%, signal=33%	
GOBP_RECEPTOR_GUANYLYL_CYCLASE_SIGNALING_PATHWAY	GOBP_RECEPTOR_GUANYLYL_CYCLASE_SIGNALING_PATHWAY		17	-0.42354923	-1.001104	0.44722718	1.0	1.0	8786	tags=53%, list=24%, signal=69%	
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX		28	-0.37733567	-1.0007685	0.4446397	1.0	1.0	6111	tags=14%, list=17%, signal=17%	
GOBP_VISUAL_BEHAVIOR	GOBP_VISUAL_BEHAVIOR		77	-0.31798452	-1.0000033	0.46060607	1.0	1.0	8809	tags=19%, list=24%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION		18	-0.42528152	-0.9980557	0.45833334	1.0	1.0	8621	tags=39%, list=23%, signal=51%	
GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON	GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON		69	-0.3209752	-0.99725807	0.443038	1.0	1.0	4321	tags=6%, list=12%, signal=7%	
GOBP_NEGATIVE_REGULATION_OF_INSULIN_SECRETION	GOBP_NEGATIVE_REGULATION_OF_INSULIN_SECRETION		50	-0.3399215	-0.9969053	0.4715447	1.0	1.0	4356	tags=12%, list=12%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL		17	-0.42396218	-0.99592817	0.4708098	1.0	1.0	8757	tags=35%, list=24%, signal=46%	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND	GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND		21	-0.39890456	-0.99511856	0.47068676	1.0	1.0	6304	tags=29%, list=17%, signal=34%	
GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC		34	-0.35306475	-0.9947246	0.47738692	1.0	1.0	4026	tags=21%, list=11%, signal=23%	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_ENVELOPE	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_ENVELOPE		16	-0.43315545	-0.99386305	0.47576302	1.0	1.0	2263	tags=6%, list=6%, signal=7%	
GOBP_OVARIAN_FOLLICLE_DEVELOPMENT	GOBP_OVARIAN_FOLLICLE_DEVELOPMENT		77	-0.32218263	-0.9933454	0.48183253	1.0	1.0	9080	tags=27%, list=25%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION		19	-0.3939661	-0.99311495	0.44280443	1.0	1.0	7545	tags=32%, list=20%, signal=40%	
GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS		17	-0.41195107	-0.9931052	0.47272727	1.0	1.0	21737	tags=100%, list=59%, signal=243%	
GOBP_RENAL_ABSORPTION	GOBP_RENAL_ABSORPTION		50	-0.3349536	-0.99109954	0.4592	1.0	1.0	6747	tags=22%, list=18%, signal=27%	
GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER	GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER		21	-0.3957383	-0.9904405	0.45759717	1.0	1.0	7420	tags=29%, list=20%, signal=36%	
GOBP_SECRETORY_GRANULE_LOCALIZATION	GOBP_SECRETORY_GRANULE_LOCALIZATION		35	-0.35990846	-0.9889673	0.47741935	1.0	1.0	8461	tags=34%, list=23%, signal=44%	
GOBP_HOST_MEDIATED_ACTIVATION_OF_VIRAL_TRANSCRIPTION	GOBP_HOST_MEDIATED_ACTIVATION_OF_VIRAL_TRANSCRIPTION		17	-0.41769102	-0.9885335	0.47969052	1.0	1.0	21525	tags=100%, list=58%, signal=239%	
GOBP_SECONDARY_PALATE_DEVELOPMENT	GOBP_SECONDARY_PALATE_DEVELOPMENT		28	-0.3744463	-0.98705596	0.4857143	1.0	1.0	9276	tags=29%, list=25%, signal=38%	
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY		25	-0.3856903	-0.98659986	0.4892562	1.0	1.0	22710	tags=100%, list=61%, signal=259%	
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY		16	-0.41597402	-0.982952	0.48042706	1.0	1.0	21588	tags=100%, list=58%, signal=240%	
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS		38	-0.35580084	-0.97841597	0.50166667	1.0	1.0	7413	tags=29%, list=20%, signal=36%	
GOBP_REGULATION_OF_URINE_VOLUME	GOBP_REGULATION_OF_URINE_VOLUME		29	-0.3701029	-0.9771722	0.4845735	1.0	1.0	8494	tags=38%, list=23%, signal=49%	
GOBP_DENSE_CORE_GRANULE_EXOCYTOSIS	GOBP_DENSE_CORE_GRANULE_EXOCYTOSIS		16	-0.41972068	-0.97639924	0.4895238	1.0	1.0	3940	tags=19%, list=11%, signal=21%	
GOBP_CHROMOSOME_CONDENSATION	GOBP_CHROMOSOME_CONDENSATION		43	-0.3402288	-0.9750863	0.49751243	1.0	1.0	357	tags=5%, list=1%, signal=5%	
GOBP_NUCLEOPHAGY	GOBP_NUCLEOPHAGY		24	-0.3845154	-0.9749651	0.48369566	1.0	1.0	22753	tags=100%, list=62%, signal=260%	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		66	-0.3189706	-0.97495466	0.48095238	1.0	1.0	6093	tags=20%, list=16%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION		25	-0.37933907	-0.973759	0.51282054	1.0	1.0	4994	tags=16%, list=14%, signal=18%	
GOBP_MITOCHONDRIAL_FUSION	GOBP_MITOCHONDRIAL_FUSION		36	-0.35336438	-0.97228557	0.5111492	1.0	1.0	91	tags=3%, list=0%, signal=3%	
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION		30	-0.36181495	-0.97037184	0.5103093	1.0	1.0	14073	tags=50%, list=38%, signal=81%	
GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		17	-0.41438705	-0.97032297	0.5240642	1.0	1.0	15467	tags=65%, list=42%, signal=111%	
GOBP_QUATERNARY_AMMONIUM_GROUP_TRANSPORT	GOBP_QUATERNARY_AMMONIUM_GROUP_TRANSPORT		18	-0.4057798	-0.9703039	0.49649122	1.0	1.0	668	tags=6%, list=2%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		31	-0.358792	-0.9699237	0.50574714	1.0	1.0	8555	tags=23%, list=23%, signal=29%	
GOBP_REGULATORY_NCRNA_MEDIATED_HETEROCHROMATIN_FORMATION	GOBP_REGULATORY_NCRNA_MEDIATED_HETEROCHROMATIN_FORMATION		30	-0.36433837	-0.9696181	0.5017123	1.0	1.0	5771	tags=20%, list=16%, signal=24%	
GOBP_REGULATION_OF_NECROPTOTIC_PROCESS	GOBP_REGULATION_OF_NECROPTOTIC_PROCESS		24	-0.38045332	-0.9687345	0.4917733	1.0	1.0	22903	tags=100%, list=62%, signal=263%	
GOBP_PREPULSE_INHIBITION	GOBP_PREPULSE_INHIBITION		18	-0.39936647	-0.96756446	0.4915254	1.0	1.0	9679	tags=50%, list=26%, signal=68%	
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION		37	-0.3475897	-0.9675545	0.535473	1.0	1.0	3599	tags=16%, list=10%, signal=18%	
GOBP_G0_TO_G1_TRANSITION	GOBP_G0_TO_G1_TRANSITION		39	-0.35151172	-0.9674467	0.5033003	1.0	1.0	23977	tags=100%, list=65%, signal=285%	
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY		35	-0.35302296	-0.96648556	0.5176471	1.0	1.0	4666	tags=9%, list=13%, signal=10%	
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE		75	-0.30999476	-0.9650959	0.53090334	1.0	1.0	8600	tags=35%, list=23%, signal=45%	
GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION		17	-0.40760612	-0.96348304	0.5154639	1.0	1.0	7693	tags=18%, list=21%, signal=22%	
GOBP_AUTOPHAGY_OF_MITOCHONDRION	GOBP_AUTOPHAGY_OF_MITOCHONDRION		110	-0.28988156	-0.96302044	0.5285505	1.0	1.0	23129	tags=96%, list=63%, signal=257%	
GOBP_PYRUVATE_DECARBOXYLATION_TO_ACETYL_COA	GOBP_PYRUVATE_DECARBOXYLATION_TO_ACETYL_COA		18	-0.4021336	-0.96276253	0.5205479	1.0	1.0	22100	tags=100%, list=60%, signal=249%	
GOBP_REGULATION_OF_PIGMENTATION	GOBP_REGULATION_OF_PIGMENTATION		16	-0.40725753	-0.9612235	0.51660514	1.0	1.0	281	tags=6%, list=1%, signal=6%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY		32	-0.3485185	-0.9597979	0.5164076	1.0	1.0	6013	tags=34%, list=16%, signal=41%	
GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION		20	-0.39065236	-0.959297	0.5291971	1.0	1.0	8050	tags=20%, list=22%, signal=26%	
GOBP_RESPONSE_TO_SALT_STRESS	GOBP_RESPONSE_TO_SALT_STRESS		30	-0.35908487	-0.95809746	0.524055	1.0	1.0	7786	tags=27%, list=21%, signal=34%	
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN		26	-0.37120804	-0.9565269	0.5171821	1.0	1.0	8949	tags=38%, list=24%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_DENDRITE_EXTENSION	GOBP_POSITIVE_REGULATION_OF_DENDRITE_EXTENSION		27	-0.36756673	-0.9557739	0.51932776	1.0	1.0	6450	tags=22%, list=17%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_SECRETION	GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_SECRETION		16	-0.4060413	-0.95452076	0.5350877	1.0	1.0	2611	tags=13%, list=7%, signal=13%	
GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION		68	-0.30485874	-0.95286614	0.5349594	1.0	1.0	7091	tags=15%, list=19%, signal=18%	
GOBP_MRNA_SPLICE_SITE_RECOGNITION	GOBP_MRNA_SPLICE_SITE_RECOGNITION		51	-0.32367313	-0.95284504	0.53269535	1.0	1.0	6195	tags=16%, list=17%, signal=19%	
GOBP_REGULATION_OF_RESPIRATORY_BURST	GOBP_REGULATION_OF_RESPIRATORY_BURST		17	-0.3973576	-0.94824386	0.5349265	1.0	1.0	6602	tags=24%, list=18%, signal=29%	
GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		24	-0.36922017	-0.94698805	0.5460751	1.0	1.0	1706	tags=8%, list=5%, signal=9%	
GOBP_EPOXYGENASE_P450_PATHWAY	GOBP_EPOXYGENASE_P450_PATHWAY		21	-0.37490588	-0.94567263	0.522807	1.0	1.0	6896	tags=38%, list=19%, signal=47%	
GOBP_GANGLIOSIDE_METABOLIC_PROCESS	GOBP_GANGLIOSIDE_METABOLIC_PROCESS		26	-0.36555478	-0.9444964	0.54727274	1.0	1.0	8263	tags=31%, list=22%, signal=40%	
GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON	GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON		27	-0.35599694	-0.9443259	0.55979204	1.0	1.0	13192	tags=37%, list=36%, signal=58%	
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION		48	-0.32422808	-0.9432304	0.5382114	1.0	1.0	23129	tags=98%, list=63%, signal=261%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL		22	-0.37492085	-0.94318444	0.5371622	1.0	1.0	6093	tags=32%, list=16%, signal=38%	
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS	GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS		21	-0.3771318	-0.94262654	0.5369718	1.0	1.0	5183	tags=24%, list=14%, signal=28%	
GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		17	-0.3963595	-0.9424327	0.5519713	1.0	1.0	8424	tags=24%, list=23%, signal=30%	
GOBP_REGULATION_OF_GLUTAMATE_SECRETION	GOBP_REGULATION_OF_GLUTAMATE_SECRETION		28	-0.35293707	-0.9415402	0.5555556	1.0	1.0	2611	tags=11%, list=7%, signal=12%	
GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS		29	-0.35913238	-0.9411359	0.56164384	1.0	1.0	1991	tags=7%, list=5%, signal=7%	
GOBP_PHOTOPERIODISM	GOBP_PHOTOPERIODISM		27	-0.36543277	-0.93877333	0.5522124	1.0	1.0	2524	tags=7%, list=7%, signal=8%	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT		27	-0.3629056	-0.93848467	0.548718	1.0	1.0	8100	tags=26%, list=22%, signal=33%	
