NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		27	0.20123564	0.5606982	0.9929742	1.0	1.0	15868	tags=56%, list=43%, signal=97%	
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE	GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE		182	0.14699544	0.5600044	1.0	1.0	1.0	2086	tags=3%, list=6%, signal=3%	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION		27	0.20245181	0.5590368	0.9894958	1.0	1.0	6917	tags=11%, list=19%, signal=14%	
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY		15	0.23355143	0.5584462	0.98245615	1.0	1.0	17484	tags=73%, list=47%, signal=139%	
GOBP_MALE_GENITALIA_DEVELOPMENT	GOBP_MALE_GENITALIA_DEVELOPMENT		21	0.21697113	0.5582514	0.99316627	1.0	1.0	10474	tags=33%, list=28%, signal=46%	
GOBP_MRNA_CATABOLIC_PROCESS	GOBP_MRNA_CATABOLIC_PROCESS		270	0.14154272	0.5576883	1.0	1.0	1.0	17143	tags=40%, list=46%, signal=73%	
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION		148	0.14808723	0.55761856	1.0	1.0	1.0	7419	tags=12%, list=20%, signal=15%	
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS		491	0.13391306	0.5574153	1.0	1.0	1.0	3919	tags=3%, list=11%, signal=4%	
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS		52	0.17706105	0.55689394	0.9974555	1.0	1.0	9436	tags=17%, list=26%, signal=23%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		19	0.21550764	0.5565257	0.9780702	1.0	1.0	9975	tags=21%, list=27%, signal=29%	
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION		23	0.20979518	0.55646974	0.99512196	1.0	1.0	2145	tags=4%, list=6%, signal=5%	
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION		35	0.18762971	0.55644566	0.9946092	1.0	1.0	7309	tags=11%, list=20%, signal=14%	
GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ELECTRON_TRANSPORT_CHAIN		99	0.15819912	0.55618995	1.0	1.0	1.0	2738	tags=3%, list=7%, signal=3%	
GOBP_INTEGRIN_ACTIVATION	GOBP_INTEGRIN_ACTIVATION		28	0.19643418	0.5555598	1.0	1.0	1.0	10613	tags=25%, list=29%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		131	0.1493844	0.55525047	1.0	1.0	1.0	5978	tags=8%, list=16%, signal=9%	
GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS	GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS		22	0.20875186	0.5544742	0.9883721	1.0	1.0	29241	tags=100%, list=79%, signal=479%	
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION		20	0.21670258	0.554392	0.9717647	1.0	1.0	2683	tags=5%, list=7%, signal=5%	
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY		413	0.13411993	0.55366445	1.0	1.0	1.0	11088	tags=16%, list=30%, signal=23%	
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY		26	0.20129985	0.5535664	0.99012345	1.0	1.0	29517	tags=100%, list=80%, signal=497%	
GOBP_REGULATION_OF_PROTEIN_STABILITY	GOBP_REGULATION_OF_PROTEIN_STABILITY		376	0.13373095	0.55280536	1.0	1.0	1.0	10812	tags=13%, list=29%, signal=19%	
GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION	GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION		17	0.22500946	0.5525374	0.981982	1.0	1.0	10060	tags=24%, list=27%, signal=32%	
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS		202	0.14184262	0.5518544	1.0	1.0	1.0	10916	tags=20%, list=30%, signal=28%	
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE		38	0.18738613	0.5516517	0.997555	1.0	1.0	837	tags=3%, list=2%, signal=3%	
GOBP_FOAM_CELL_DIFFERENTIATION	GOBP_FOAM_CELL_DIFFERENTIATION		33	0.19127263	0.5513429	0.99761903	1.0	1.0	2923	tags=6%, list=8%, signal=7%	
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE		359	0.13576381	0.5504456	1.0	1.0	1.0	4043	tags=4%, list=11%, signal=5%	
GOBP_VESICLE_ORGANIZATION	GOBP_VESICLE_ORGANIZATION		398	0.13427809	0.549918	1.0	1.0	1.0	5396	tags=6%, list=15%, signal=7%	
GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION		20	0.2124275	0.54956263	0.9893843	1.0	1.0	2650	tags=5%, list=7%, signal=5%	
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER	GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER		51	0.17558266	0.54930884	1.0	1.0	1.0	30471	tags=100%, list=82%, signal=569%	
GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY		73	0.16179124	0.5486456	1.0	1.0	1.0	10297	tags=22%, list=28%, signal=30%	
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY		426	0.132084	0.547246	1.0	1.0	1.0	11108	tags=16%, list=30%, signal=23%	
GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS		77	0.16148415	0.5467522	1.0	1.0	1.0	10745	tags=19%, list=29%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION		33	0.18518884	0.5460377	0.99255586	1.0	1.0	10785	tags=27%, list=29%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		112	0.15089987	0.54603404	1.0	1.0	1.0	31391	tags=100%, list=85%, signal=663%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION		42	0.17982888	0.5460312	1.0	1.0	1.0	4724	tags=10%, list=13%, signal=11%	
GOBP_NEGATIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT		27	0.19591463	0.545732	0.99511003	1.0	1.0	14869	tags=44%, list=40%, signal=74%	
GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION	GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION		201	0.14217848	0.54568845	1.0	1.0	1.0	11150	tags=16%, list=30%, signal=23%	
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS		122	0.14915615	0.54466754	1.0	1.0	1.0	18176	tags=55%, list=49%, signal=108%	
GOBP_HYPEROSMOTIC_RESPONSE	GOBP_HYPEROSMOTIC_RESPONSE		29	0.19033843	0.5442346	0.99531615	1.0	1.0	2135	tags=3%, list=6%, signal=4%	
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY		238	0.13825867	0.54413754	1.0	1.0	1.0	1404	tags=2%, list=4%, signal=2%	
GOBP_CHROMOSOME_LOCALIZATION	GOBP_CHROMOSOME_LOCALIZATION		128	0.1509962	0.54379857	1.0	1.0	1.0	10987	tags=17%, list=30%, signal=24%	
GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT	GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT		19	0.21720946	0.5434271	0.9845133	1.0	1.0	14331	tags=37%, list=39%, signal=60%	
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION		127	0.14832473	0.5434239	1.0	1.0	1.0	10048	tags=13%, list=27%, signal=17%	
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT		172	0.14446007	0.54312146	1.0	1.0	1.0	5125	tags=6%, list=14%, signal=7%	
GOBP_EMBRYO_IMPLANTATION	GOBP_EMBRYO_IMPLANTATION		71	0.16487084	0.54303265	1.0	1.0	1.0	10613	tags=23%, list=29%, signal=32%	
GOBP_CELLULAR_SENESCENCE	GOBP_CELLULAR_SENESCENCE		89	0.15528229	0.54222393	1.0	1.0	1.0	31226	tags=100%, list=85%, signal=644%	
GOBP_RESPONSE_TO_UV_B	GOBP_RESPONSE_TO_UV_B		23	0.1981193	0.54165566	0.98858446	1.0	1.0	5499	tags=9%, list=15%, signal=10%	
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY		64	0.16517363	0.5412562	1.0	1.0	1.0	64	tags=2%, list=0%, signal=2%	
GOBP_REGULATION_OF_CHOLESTEROL_STORAGE	GOBP_REGULATION_OF_CHOLESTEROL_STORAGE		18	0.21826814	0.54082483	0.9927711	1.0	1.0	3778	tags=11%, list=10%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		62	0.1634362	0.53991395	0.9973545	1.0	1.0	30921	tags=100%, list=84%, signal=612%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS		16	0.21807788	0.5397455	0.99346405	1.0	1.0	6538	tags=13%, list=18%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		56	0.16630046	0.53880614	1.0	1.0	1.0	147	tags=2%, list=0%, signal=2%	
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS	GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS		30	0.18985473	0.53879553	0.9977925	1.0	1.0	13753	tags=43%, list=37%, signal=69%	
GOBP_AMINE_METABOLIC_PROCESS	GOBP_AMINE_METABOLIC_PROCESS		93	0.15520217	0.53810483	1.0	1.0	1.0	1823	tags=4%, list=5%, signal=5%	
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS		16	0.22083223	0.53802234	0.9822222	1.0	1.0	6613	tags=13%, list=18%, signal=15%	
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS		148	0.14413825	0.53792655	1.0	1.0	1.0	10745	tags=21%, list=29%, signal=29%	
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION		47	0.17166059	0.5373365	0.99733335	1.0	1.0	876	tags=2%, list=2%, signal=2%	
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS		189	0.13742447	0.5371805	1.0	1.0	1.0	15923	tags=38%, list=43%, signal=66%	
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI	GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI		29	0.19129504	0.5357871	0.99049884	1.0	1.0	29887	tags=100%, list=81%, signal=523%	
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION		441	0.13026062	0.53561276	1.0	1.0	1.0	3855	tags=3%, list=10%, signal=4%	
GOBP_PROTEIN_AUTOPROCESSING	GOBP_PROTEIN_AUTOPROCESSING		28	0.19225694	0.53533924	0.99760765	1.0	1.0	1510	tags=4%, list=4%, signal=4%	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		97	0.15191321	0.5346363	1.0	1.0	1.0	10048	tags=16%, list=27%, signal=23%	
GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS		34	0.18132092	0.5344857	1.0	1.0	1.0	14313	tags=35%, list=39%, signal=58%	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION		17	0.22035773	0.53367	0.99311924	1.0	1.0	10850	tags=29%, list=29%, signal=42%	
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION	GOBP_NUCLEAR_ENVELOPE_ORGANIZATION		60	0.1631311	0.53293574	1.0	1.0	1.0	25116	tags=95%, list=68%, signal=296%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		333	0.13094643	0.5328614	1.0	1.0	1.0	2407	tags=3%, list=7%, signal=3%	
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		19	0.21122594	0.53143376	0.984127	1.0	1.0	29149	tags=100%, list=79%, signal=473%	
GOBP_NUCLEAR_EXPORT	GOBP_NUCLEAR_EXPORT		165	0.14060701	0.5311572	1.0	1.0	1.0	24949	tags=94%, list=68%, signal=288%	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		282	0.13178386	0.5306173	1.0	1.0	1.0	4403	tags=4%, list=12%, signal=5%	
GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION	GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION		16	0.21789639	0.5297055	0.9828694	1.0	1.0	28902	tags=100%, list=78%, signal=459%	
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS		69	0.1599535	0.5296913	1.0	1.0	1.0	14314	tags=35%, list=39%, signal=57%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		74	0.15692689	0.529577	1.0	1.0	1.0	31163	tags=100%, list=84%, signal=637%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION	GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION		23	0.19963518	0.5290174	0.9954233	1.0	1.0	10828	tags=30%, list=29%, signal=43%	
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY		27	0.19687995	0.52894986	0.9976134	1.0	1.0	805	tags=4%, list=2%, signal=4%	
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS		321	0.13086347	0.52872795	1.0	1.0	1.0	15923	tags=37%, list=43%, signal=65%	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION		162	0.14074415	0.52871513	1.0	1.0	1.0	17162	tags=42%, list=46%, signal=78%	
GOBP_GLUTATHIONE_METABOLIC_PROCESS	GOBP_GLUTATHIONE_METABOLIC_PROCESS		67	0.1587655	0.5285421	1.0	1.0	1.0	10937	tags=22%, list=30%, signal=32%	
GOBP_COPPER_ION_HOMEOSTASIS	GOBP_COPPER_ION_HOMEOSTASIS		17	0.21547851	0.52830863	0.9933775	1.0	1.0	7229	tags=12%, list=20%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY		178	0.1381026	0.52798873	1.0	1.0	1.0	1413	tags=2%, list=4%, signal=2%	
GOBP_PRESYNAPTIC_ENDOCYTOSIS	GOBP_PRESYNAPTIC_ENDOCYTOSIS		91	0.15193197	0.52785903	1.0	1.0	1.0	18067	tags=64%, list=49%, signal=124%	
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT		220	0.13468623	0.52784127	1.0	1.0	1.0	16818	tags=41%, list=46%, signal=75%	
GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT		82	0.15379448	0.52756953	1.0	1.0	1.0	10230	tags=20%, list=28%, signal=27%	
GOBP_FIBROBLAST_MIGRATION	GOBP_FIBROBLAST_MIGRATION		63	0.1606221	0.5270746	1.0	1.0	1.0	147	tags=2%, list=0%, signal=2%	
GOBP_BLASTOCYST_GROWTH	GOBP_BLASTOCYST_GROWTH		27	0.1887662	0.5267099	0.9977324	1.0	1.0	29980	tags=100%, list=81%, signal=530%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		35	0.18125908	0.52660006	1.0	1.0	1.0	17427	tags=57%, list=47%, signal=108%	
GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS	GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS		29	0.18902078	0.52640754	0.99747473	1.0	1.0	17136	tags=52%, list=46%, signal=96%	
GOBP_FIBROBLAST_ACTIVATION	GOBP_FIBROBLAST_ACTIVATION		25	0.19278848	0.52602607	0.99520385	1.0	1.0	11056	tags=28%, list=30%, signal=40%	
GOBP_RUFFLE_ORGANIZATION	GOBP_RUFFLE_ORGANIZATION		54	0.16550425	0.52557045	1.0	1.0	1.0	15987	tags=39%, list=43%, signal=68%	
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION		19	0.20711103	0.52492076	0.9929078	1.0	1.0	23952	tags=95%, list=65%, signal=269%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE		373	0.12939802	0.5248641	1.0	1.0	1.0	11077	tags=17%, list=30%, signal=24%	
GOBP_REGULATION_OF_D_GLUCOSE_IMPORT	GOBP_REGULATION_OF_D_GLUCOSE_IMPORT		66	0.15822053	0.52485496	1.0	1.0	1.0	10562	tags=20%, list=29%, signal=28%	
GOBP_ENDOCYTIC_RECYCLING	GOBP_ENDOCYTIC_RECYCLING		93	0.14904779	0.5247044	1.0	1.0	1.0	18205	tags=55%, list=49%, signal=108%	
GOBP_NEGATIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		15	0.21935187	0.5243677	0.97254	1.0	1.0	4677	tags=13%, list=13%, signal=15%	
GOBP_REGULATION_OF_PROTEIN_TARGETING	GOBP_REGULATION_OF_PROTEIN_TARGETING		59	0.163289	0.5240797	1.0	1.0	1.0	4895	tags=5%, list=13%, signal=6%	
GOBP_MACROPHAGE_MIGRATION	GOBP_MACROPHAGE_MIGRATION		64	0.16239408	0.5235588	1.0	1.0	1.0	10551	tags=22%, list=29%, signal=31%	
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT	GOBP_CEREBELLAR_CORTEX_DEVELOPMENT		69	0.15740192	0.52349454	1.0	1.0	1.0	14993	tags=41%, list=41%, signal=68%	
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		193	0.13536601	0.5233807	1.0	1.0	1.0	3855	tags=4%, list=10%, signal=4%	
GOBP_NEURAL_TUBE_FORMATION	GOBP_NEURAL_TUBE_FORMATION		128	0.14421785	0.5228038	1.0	1.0	1.0	17081	tags=48%, list=46%, signal=88%	
GOBP_PSEUDOPODIUM_ORGANIZATION	GOBP_PSEUDOPODIUM_ORGANIZATION		15	0.22049224	0.5221157	0.9916667	1.0	1.0	9929	tags=20%, list=27%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		36	0.176297	0.5213205	1.0	1.0	1.0	30442	tags=100%, list=82%, signal=567%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		95	0.14758511	0.5208849	1.0	1.0	1.0	5221	tags=6%, list=14%, signal=7%	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS		88	0.15007982	0.52011085	1.0	1.0	1.0	1916	tags=5%, list=5%, signal=5%	
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		306	0.12947401	0.51997167	1.0	1.0	1.0	15891	tags=33%, list=43%, signal=57%	
GOBP_VACUOLE_ORGANIZATION	GOBP_VACUOLE_ORGANIZATION		275	0.13190801	0.5197714	1.0	1.0	1.0	2253	tags=2%, list=6%, signal=2%	
GOBP_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT	GOBP_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT		16	0.21524194	0.5188944	0.9930233	1.0	1.0	5954	tags=13%, list=16%, signal=15%	
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION		142	0.13901453	0.5188372	1.0	1.0	1.0	7305	tags=8%, list=20%, signal=10%	
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS		126	0.14215142	0.51883036	1.0	1.0	1.0	10810	tags=21%, list=29%, signal=29%	
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		35	0.1746766	0.51861066	0.99515736	1.0	1.0	16116	tags=43%, list=44%, signal=76%	
GOBP_ENDOTHELIAL_CELL_MIGRATION	GOBP_ENDOTHELIAL_CELL_MIGRATION		233	0.13247173	0.5180632	1.0	1.0	1.0	10575	tags=16%, list=29%, signal=22%	
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS		62	0.1589473	0.5180579	1.0	1.0	1.0	10965	tags=19%, list=30%, signal=27%	
GOBP_SYNAPTIC_VESICLE_TRANSPORT	GOBP_SYNAPTIC_VESICLE_TRANSPORT		56	0.16188732	0.5174704	1.0	1.0	1.0	4743	tags=5%, list=13%, signal=6%	
GOBP_TERPENOID_BIOSYNTHETIC_PROCESS	GOBP_TERPENOID_BIOSYNTHETIC_PROCESS		30	0.18107775	0.51683295	0.9977169	1.0	1.0	13275	tags=43%, list=36%, signal=68%	
GOBP_STEM_CELL_DIVISION	GOBP_STEM_CELL_DIVISION		42	0.16832307	0.5166457	1.0	1.0	1.0	9381	tags=17%, list=25%, signal=22%	
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION		21	0.1967294	0.516025	0.99572647	1.0	1.0	1546	tags=5%, list=4%, signal=5%	
GOBP_MITOCHONDRION_LOCALIZATION	GOBP_MITOCHONDRION_LOCALIZATION		62	0.15579611	0.5160163	0.9973545	1.0	1.0	1977	tags=3%, list=5%, signal=3%	
GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS		78	0.15083256	0.5151476	1.0	1.0	1.0	14908	tags=35%, list=40%, signal=58%	
GOBP_CHOLESTEROL_STORAGE	GOBP_CHOLESTEROL_STORAGE		24	0.18852684	0.51433986	0.9976415	1.0	1.0	3778	tags=8%, list=10%, signal=9%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS		318	0.12739293	0.51412874	1.0	1.0	1.0	11088	tags=14%, list=30%, signal=20%	
GOBP_REGULATION_OF_DNA_REPAIR	GOBP_REGULATION_OF_DNA_REPAIR		231	0.13057615	0.5140731	1.0	1.0	1.0	31403	tags=100%, list=85%, signal=659%	
